民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,事件,教育程度,婚姻類型,人數
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,國中,不同性別,14
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,國中,相同性別,2
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,國小以下,不同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,大學,不同性別,4
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,大學,相同性別,1
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,專科,不同性別,8
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,碩士,不同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,高中職,不同性別,24
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,女,結婚,高中職,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,博士,不同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,國中,不同性別,11
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,國小以下,不同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,大學,不同性別,6
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,大學,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,專科,不同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,碩士,不同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,高中職,不同性別,16
111,,10,鶯歌區,20～24歲,20,24,完全落入,1.0,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,博士,不同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,國中,不同性別,8
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,國中,相同性別,1
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,國小以下,不同性別,1
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,大學,不同性別,110
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,大學,相同性別,3
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,專科,不同性別,4
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,碩士,不同性別,8
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,高中職,不同性別,34
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,女,結婚,高中職,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,博士,不同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,國中,不同性別,18
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,國小以下,不同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,大學,不同性別,55
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,大學,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,專科,不同性別,8
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,碩士,不同性別,15
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,高中職,不同性別,33
111,,10,鶯歌區,25～29歲,25,29,完全落入,1.0,男,結婚,高中職,相同性別,1
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,博士,不同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,國中,不同性別,8
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,國中,相同性別,2
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,國小以下,不同性別,3
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,大學,不同性別,94
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,大學,相同性別,3
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,專科,不同性別,5
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,碩士,不同性別,11
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,碩士,相同性別,1
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,高中職,不同性別,20
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,女,結婚,高中職,相同性別,1
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,博士,不同性別,1
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,國中,不同性別,16
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,國小以下,不同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,大學,不同性別,72
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,大學,相同性別,1
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,專科,不同性別,4
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,碩士,不同性別,35
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,高中職,不同性別,32
111,,10,鶯歌區,30～34歲,30,34,完全落入,1.0,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,博士,不同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,博士,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,國中,不同性別,9
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,國中,相同性別,1
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,國小以下,不同性別,1
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,大學,不同性別,21
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,大學,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,專科,不同性別,1
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,專科,相同性別,1
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,碩士,不同性別,6
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,高中職,不同性別,20
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,女,結婚,高中職,相同性別,2
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,博士,不同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,博士,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,國中,不同性別,12
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,國中,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,國小以下,不同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,大學,不同性別,26
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,大學,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,專科,不同性別,7
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,專科,相同性別,0
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,碩士,不同性別,12
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,碩士,相同性別,1
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,高中職,不同性別,20
111,,10,鶯歌區,35～39歲,35,39,部分重疊,0.2,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,博士,不同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,國中,不同性別,9
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,國中,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,國小以下,不同性別,2
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,大學,不同性別,5
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,大學,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,專科,不同性別,3
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,碩士,不同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,高中職,不同性別,18
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,女,結婚,高中職,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,博士,不同性別,1
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,國中,不同性別,4
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,國小以下,不同性別,1
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,大學,不同性別,8
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,大學,相同性別,1
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,專科,不同性別,4
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,碩士,不同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,高中職,不同性別,12
111,,10,鶯歌區,40～44歲,40,44,不相關,0.0,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,博士,不同性別,1
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,國中,不同性別,5
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,國中,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,國小以下,不同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,大學,不同性別,2
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,大學,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,專科,不同性別,2
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,碩士,不同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,高中職,不同性別,3
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,女,結婚,高中職,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,博士,不同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,國中,不同性別,6
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,國小以下,不同性別,1
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,大學,不同性別,4
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,大學,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,專科,不同性別,1
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,碩士,不同性別,3
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,高中職,不同性別,8
111,,10,鶯歌區,45～49歲,45,49,不相關,0.0,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,博士,不同性別,1
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,國中,不同性別,4
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,國中,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,國小以下,不同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,大學,不同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,大學,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,專科,不同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,碩士,不同性別,1
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,高中職,不同性別,3
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,女,結婚,高中職,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,博士,不同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,國中,不同性別,7
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,國小以下,不同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,大學,不同性別,1
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,大學,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,專科,不同性別,3
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,碩士,不同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,高中職,不同性別,6
111,,10,鶯歌區,50～54歲,50,54,不相關,0.0,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,博士,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,國中,不同性別,3
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,國中,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,國小以下,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,大學,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,大學,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,專科,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,碩士,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,高中職,不同性別,2
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,女,結婚,高中職,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,博士,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,博士,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,國中,不同性別,2
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,國中,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,國小以下,不同性別,2
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,國小以下,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,大學,不同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,大學,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,專科,不同性別,1
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,專科,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,碩士,不同性別,1
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,碩士,相同性別,0
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,高中職,不同性別,5
111,,10,鶯歌區,55～59歲,55,59,不相關,0.0,男,結婚,高中職,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,博士,不同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,博士,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,國中,不同性別,2
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,國中,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,國小以下,不同性別,2
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,國小以下,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,大學,不同性別,1
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,大學,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,專科,不同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,專科,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,碩士,不同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,碩士,相同性別,0
111,,10,鶯歌區,60～64歲,60,64,不相關,0.0,女,結婚,高中職,不同性別,1
